"end_station_name","e_station_uid","end_lat","end_lng","instances"
"Public Rack - Sawyer Ave & Lawrence Ave",1415,"41.9683","-87.709435","63"
NULL,1683,"41.98","-87.79","63"
"Kedzie Ave & 52nd St",626,"41.79906","-87.70342","63"
NULL,1683,"41.95","-87.81","63"
"Maplewood Ave & 59th St",902,"41.7863375","-87.6874351","63"
"Public Rack - Cicero Ave & Belle Plaine Ave",90,"41.955625","-87.747517","63"
"Public Rack - Milwaukee Ave & Lawrence Ave",106,"41.9673857","-87.7601699","62"
"Komensky Ave & 55th St",866,"41.793279","-87.724189","62"
"Nagle Ave & Belmont Ave",771,"41.93852","-87.78735","62"
"Public Rack - Pulaski Rd & Fullerton Ave",993,"41.924618","-87.727398","62"
NULL,1683,"41.94","-87.81","62"
"Mason Ave & Belmont Ave",958,"41.9383682","-87.7725029","61"
NULL,1683,"41.71","-87.6","61"
"Public Rack - Keystone Ave & Irving Park Rd",980,"41.953449","-87.729635","61"
"Ashland Ave & 78th St",546,"41.75220484941116","-87.66369938850403","61"
"Bradley Park",539,"41.717878301935","-87.56459176540375","61"
NULL,1683,"41.8","-87.73","61"
"Stewart Ave & 83rd St",500,"41.743717","-87.634088","61"
"Mozart St & 55th St",759,"41.79375","-87.69472","61"
"Steelworkers Park",802,"41.73793","-87.53091","61"
"North Ave & New England Ave",833,"41.9092204","-87.7971406","61"
"Meade Ave & Addison St",582,"41.94595","-87.77888","61"
NULL,1683,"41.72","-87.64","61"
"Public Rack - Keating & Peterson",191,"41.990159","-87.747183","61"
"Springfield Ave & 80th St",674,"41.74763","-87.71945","60"
"Public Rack - Jeffery Blvd & 67th St",1314,"41.773259","-87.576664","60"
"Damen Ave & Foster Ave",1661,"41.975743","-87.6842812","60"
"Public Rack - Kimball Ave & Lawrence Ave",117,"41.9679125","-87.7134353","60"
"Mayfield Ave & Roosevelt Rd",612,"41.86569","-87.77176","59"
NULL,1683,"41.74","-87.53","59"
"Fullerton & Monitor",959,"41.9237918","-87.7723116","59"
NULL,1683,"41.99","-87.78","59"
NULL,1683,"41.76","-87.65","59"
"Burley Ave & 85th St",801,"41.74117","-87.54518","59"
"Ashland Ave & Garfield Blvd",463,"41.792822","-87.664429","58"
"Public Rack - Lockwood & Archer",216,"41.79668","-87.75516","58"
"Pulaski Rd & 84th St",665,"41.740407","-87.721907","58"
NULL,1683,"41.93","-87.81","58"
NULL,1683,"41.71","-87.69","58"
"Fairfield Ave & Pratt Blvd",715,"42.004763","-87.698648","58"
"Campbell Ave & 51st St",625,"41.80094","-87.68676","57"
NULL,1683,"41.74","-87.54","57"
NULL,1683,"41.74","-87.63","57"
"California Ave & Granville Ave",656,"41.9957805","-87.6993071","57"
NULL,1683,"41.7","-87.62","57"
NULL,1683,"41.81","-87.64","57"
"Major Taylor Trail & 115th St",520,"41.68493159519296","-87.6452887058258","57"
NULL,1683,"41.67","-87.63","56"
NULL,1683,"41.79","-87.66","56"
NULL,1683,"41.97","-87.84","56"
"East End Ave & 87th St",543,"41.73681521440671","-87.58280128240585","56"
NULL,1683,"41.96","-87.81","56"
NULL,1683,"41.92","-87.8","56"
NULL,1683,"42","-87.65","56"
NULL,1683,"41.84","-87.6","56"
"Public Rack - Leamington & Elston",184,"41.977894","-87.756315","56"
"St. Louis & 71st St",680,"41.764354","-87.710121","56"
"Halsted St & 59th St",1126,"41.787539","-87.644874","55"
NULL,1683,"42.01","-87.72","55"
"Damen Ave & 51st St",1059,"41.800908","-87.674684","55"
"Greenwood Ave & 97th St",550,"41.71870315475741","-87.59703576564789","55"
NULL,1683,"41.78","-87.64","55"
"Marmora Ave & Belmont Ave",692,"41.9382897","-87.7737692","55"
NULL,1683,"41.78","-87.76","55"
"Public Rack - Avers Ave & Irving Park Rd",979,"41.953789","-87.724161","55"
"Leamington Ave & Hirsch St",573,"41.9058405","-87.7548602","54"
NULL,1683,"41.72","-87.57","54"
"Public Rack - Kenneth & Carmen",205,"41.972642","-87.739239","54"
NULL,1683,"41.78","-87.78","54"
"Western Ave & 79th St",677,"41.750843","-87.682701","54"
"Steelworkers Park",553,"41.738246","-87.531067","54"
"Lawndale Ave & 16th St",876,"41.8591606","-87.7176965","53"
"Public Rack - Sacramento Ave & Devon Ave",970,"41.997575","-87.704649","53"
NULL,1683,"41.89","-87.73","53"
"Damen Ave & Pierce Ave",1727,"41.9088152","-87.6771937","53"
NULL,1683,"41.99","-87.79","52"
"Public Rack - Austin Ave & Wrightwood Ave",1078,"41.927666","-87.775682","52"
"Sayre & Diversey",871,"41.9310084","-87.8010646","52"
"Public Rack - Menard Ave & Belmont Ave",1073,"41.9384526","-87.7711009","52"
"Laramie Ave & Bloomingdale Ave",728,"41.91432","-87.75572","52"
NULL,1683,"41.79","-87.65","52"
"Public Rack - Lawndale Ave & 23rd St",58,"41.849956","-87.716712","52"
NULL,1683,"41.8","-87.69","51"
NULL,1683,"41.8","-87.75","51"
NULL,1683,"41.7","-87.68","51"
"Public Rack - Sawyer Ave & Bryn Mawr Ave - SE",1411,"41.9830174","-87.7096999","51"
"Cottage Grove Ave & 78th St",1095,"41.753174","-87.605026","51"
NULL,1683,"41.75","-87.6","51"
NULL,1683,"41.74","-87.58","51"
"Public Rack - Evans Ave & 63rd St",1310,"41.780506","-87.607519","51"
NULL,1683,"41.87","-87.74","50"
NULL,1683,"41.72","-87.61","50"
"Public Rack - Central & Leland",172,"41.965408","-87.767339","50"
"Ashland Ave & 74th St",557,"41.75923602425868","-87.66347408294678","50"
"Stony Island Ave & South Chicago Ave",1099,"41.751173","-87.585337","50"
"Public Rack - Western Ave & 96th St",1539,"41.718621","-87.681516","50"
"Phillips Ave & 83rd St",1106,"41.744531","-87.56506","50"
"Public Rack - Delphina & Foster",161,"41.9736","-87.841098","49"
NULL,1683,"41.84","-87.68","49"
NULL,1683,"41.73","-87.74","49"
NULL,1683,"41.76","-87.67","49"
"Public Rack - Washington Park Ct & 51st St",60,"41.8021917","-87.6151444","49"
"Halsted St & 104th St",504,"41.70513978893236","-87.6424241065979","48"
"Central Park Ave & 66th St",711,"41.773258","-87.713143","48"
"Public Rack - Milwaukee Ave & School St",986,"41.940648","-87.726087","48"
NULL,1683,"41.75","-87.66","48"
"Harlem Ave & Grace St",583,"41.94894","-87.80683","48"
"Racine Ave & 57th St",1201,"41.789696880483376","-87.65469789505005","48"
"Elizabeth St & 92nd St",499,"41.726798963701185","-87.65429019927979","48"
NULL,1683,"41.99","-87.74","48"
NULL,1683,"41.74","-87.61","48"
NULL,1683,"41.73","-87.64","48"
"Meade Ave & Diversey Ave",872,"41.9309018","-87.7784686","47"
"Ewing Ave & 106th St",808,"41.70266","-87.53564","47"
"Public Rack - Lavergne Ave & Belle Plaine Ave",93,"41.9553079","-87.7517878","47"
NULL,1683,"41.91","-87.79","47"
"Public Rack - Karlov Ave & Milwaukee Ave",1417,"41.942702","-87.730011","47"
"Wabash Ave & 49th St",777,"41.80581","-87.6245","47"
NULL,1683,"41.76","-87.62","47"
NULL,1683,"41.76","-87.63","47"
"Monitor Ave & Division St",731,"41.90192","-87.77178","46"
"Public Rack - Central Ave & Pensacola Ave",84,"41.9600246","-87.7671371","46"
"Public Rack - Milwaukee Ave & Addison St",987,"41.94651","-87.735721","46"
"Public Rack - Norwood Park Station ",244,"41.9919","-87.79916","46"
NULL,1683,"41.67","-87.64","46"
NULL,1683,"41.68","-87.64","46"
"Public Rack - Fullerton Ave & Narragansett Ave",2,"41.923739","-87.785835","46"
NULL,1683,"42","-87.76","46"
"St Louis Ave & Foster Ave",661,"41.976168378078384","-87.71599060579398","46"
NULL,1683,"41.71","-87.61","46"
NULL,1683,"41.76","-87.74","46"
NULL,1683,"41.76","-87.55","46"
NULL,1683,"41.8","-87.63","46"
"Kedzie Ave & 57th St",865,"41.789944","-87.703233","46"
"Spaulding Ave & 63rd",598,"41.7791655","-87.7056392","45"
"Lavergne Ave & 46th St",910,"41.80934","-87.7478312","45"
"Tripp Ave & 31st St",613,"41.836966","-87.730502","45"
NULL,1683,"41.79","-87.79","45"
"Public Rack - Jonathan Y Scammon Public School",988,"41.941612","-87.732372","45"
NULL,1683,"41.77","-87.68","45"
"Public Rack - Prairie Ave & 47th St ",1369,"41.809497","-87.618997","45"
"Homewood Ave & 115th St",519,"41.684595072026184","-87.67070800065994","44"
"Michigan Ave & 105th St",817,"41.70346","-87.62037","44"
NULL,1683,"41.73","-87.58","44"
"Public Rack - 111th St - Morgan Park Metra",1248,"41.692738","-87.670569","44"
"Public Rack - St Louis Ave & Berteau Ave",978,"41.958373","-87.715685","43"
"Public Rack - Woodlawn Ave & 63rd St S",1499,"41.779484","-87.596028","43"
"Public Rack - Western Ave & 47th Pl",38,"41.808038","-87.684709","43"
"Wabash Ave & 59th St",797,"41.78715","-87.62395","43"
"Public Rack - Mango & Higgins",182,"41.971722","-87.772288","43"
NULL,1683,"41.74","-87.59","43"
NULL,1683,"41.77","-87.67","43"
"Avers Ave & 16th St",740,"41.85909","-87.72121","43"
"Racine Ave & 61st St",1073,"41.783189","-87.654372","43"
NULL,1683,"42.04","-87.71","43"
"Archer Ave & 43rd St",860,"41.8154913","-87.7024412","42"
"Orange & Addison",840,"41.9448846","-87.82423","42"
"St Louis Ave & 59th St",900,"41.785987","-87.7105616","42"
"Public Rack - Melvina & Foster",180,"41.975596","-87.783484","42"
"Commercial Ave & 100th St",537,"41.71331739547703","-87.55109757184982","42"
"Meade Ave & Addison St",843,"41.9459174","-87.7788824","42"
"Mason Ave & Montrose Ave",789,"41.96056","-87.77588","42"
"Public Rack - N. Oakview and W. Gregory St",160,"41.9801","-87.84396","42"
"Public Rack - Langley Ave & 105th Pl",1151,"41.702472","-87.606477","42"
"Ashland Ave & 63rd St",464,"41.779374","-87.664843","41"
"Stony Island Ave & 82nd St",1108,"41.746559","-87.586005","41"
"Public Rack - Pulaski & Rosemont",194,"41.995191","-87.728989","41"
NULL,1683,"41.84","-87.74","41"
"Roscoe & Harlem",839,"41.9416062","-87.8072964","41"
NULL,1683,"41.75","-87.74","40"
"Public Rack - California Ave & Ogden Ave",1029,"41.8608706","-87.695681","40"
"Public Rack - Nashotah & Northwest Hwy",175,"41.988141","-87.791447","40"
NULL,1683,"41.73","-87.67","40"
NULL,1683,"42","-87.72","40"
"Public Rack - Kimball Ave & Carmen Ave",975,"41.973896","-87.713297","40"
"Hamlin Ave & 62nd Pl",869,"41.779953","-87.7178221","40"
NULL,1683,"41.99","-87.75","40"
NULL,1683,"41.8","-87.65","40"
NULL,1683,"41.76","-87.6","40"
"Wallace St & Pershing Rd",776,"41.82339","-87.64118","40"
NULL,1683,"41.8","-87.76","40"
"Public Rack - Langley Ave & Oakwood Blvd",1505,"41.822839","-87.609525","40"
NULL,1683,"42.05","-87.71","40"
"Stony Island Ave & 90th St",548,"41.731394943302355","-87.58574366569519","40"
"Public Rack - 63rd Pl & Narraganssett Ave",67,"41.7765858","-87.7820753","39"
"Paulina Ave & 87th St",671,"41.735629","-87.66552","39"
NULL,1683,"41.81","-87.65","39"
NULL,1683,"41.83","-87.72","39"
"Public Rack - Komensky Ave & 59th St",1334,"41.786049","-87.723645","39"
"SCOOTERS CLASSIC - 2132 W Hubbard ST",1563,"41.889967494708344","-87.6801560819149","39"
"Ashland Ave & McDowell Ave",461,"41.80887","-87.66454","39"
"Public Rack - Nordica & Archer",210,"41.792212","-87.797662","39"
NULL,1683,"42.01","-87.78","39"
"Public Rack - Forest Glen Station ",251,"41.97871","-87.75552","39"
"Dauphin Ave & 103rd St",494,"41.7072503677818","-87.60766267776489","39"
NULL,1683,"41.75","-87.58","38"
"Oketo Ave & Addison St",632,"41.94496","-87.81189","38"
NULL,1683,"42","-87.82","38"
"Public Rack - Menard Ave & Dakin St - midblock",1067,"41.951732","-87.772005","38"
NULL,1683,"41.78","-87.63","37"
NULL,1683,"41.99","-87.77","37"
NULL,1683,"41.78","-87.75","37"
"Public Rack - Lynch & Elston",185,"41.980931","-87.761302","37"
"Shabbona Park",907,"41.944847","-87.799326","37"
"Public Rack - Ashland Ave & 91st St",1532,"41.728271","-87.662673","37"
"Public Rack - Wolcott Ave & 61st St",1458,"41.782378","-87.671719","37"
"Public Rack - Peterson Ave & Milwaukee Ave",128,"41.989826","-87.780929","37"
NULL,1683,"41.71","-87.63","37"
"Public Rack - Kostner & Peterson",193,"41.98993","-87.737967","37"
"Mozart St & Jackson Blvd",924,"41.877507","-87.6974","37"
"Commercial Ave & 97th St",805,"41.71893","-87.55112","37"
"Public Rack - California Ave & Devon Ave - NW",971,"41.998481","-87.69985","37"
NULL,1683,"41.77","-87.73","37"
"Public Rack - Milwaukee Ave & Leland Ave",98,"41.9661124","-87.7593376","37"
"Kedzie Ave & 45th St",861,"41.8113904","-87.7040052","36"
"Yates Blvd & 93rd St",549,"41.726166390245105","-87.5662761926651","36"
"Public Rack - Jeffrey Blvd & 71st St",1297,"41.766333","-87.576154","36"
NULL,1683,"41.99","-87.72","36"
"Eggleston Ave & 92nd St",498,"41.727575659299575","-87.63482809066771","36"
"Vincennes Ave & 104th St",503,"41.70492556499764","-87.65686810958869","36"
"Bennett Ave & 79th St",468,"41.751785","-87.578496","36"
"Kedzie Ave & 104th St",514,"41.7037764","-87.7013952","36"
"Public Rack - Prairie Ave & Garfield Blvd N",1502,"41.79480875","-87.61890696","36"
"Rhodes Ave & 71st St",1210,"41.766","-87.611726","35"
"Public Rack - Pulaski Rd & 65th St",23,"41.773551","-87.722805","35"
NULL,1683,"41.72","-87.63","35"
NULL,1683,"41.71","-87.72","35"
"Vincennes Ave & 75th St",467,"41.75797","-87.63121","35"
NULL,1683,"41.7","-87.69","35"
"Homan Ave & Fillmore St",878,"41.868114","-87.7109257","35"
"Public Rack - Cicero Ave & Wrightwood Ave",1050,"41.927944","-87.7466394","35"
NULL,1683,"41.97","-87.79","35"
"Pine Ave & Division St",732,"41.9018636","-87.7638197","35"
NULL,1683,"41.92","-87.81","35"
"Public Rack - Kedzie Ave & Chicago Ave",43,"41.89556","-87.70641","34"
NULL,1683,"41.72","-87.58","34"
NULL,1683,"41.7","-87.6","34"
"Public Rack - Kenton Ave & Palmer St",1002,"41.9206781","-87.7419523","34"
NULL,1683,"41.76","-87.7","34"
NULL,1683,"41.74","-87.64","34"
"Kildare & Cermak",852,"41.851414","-87.73215","34"
"Public Rack - Laramie Ave & Grand Ave",1054,"41.917002","-87.755972","34"
"Public Rack - Elston Ave & Kenneth Ave",112,"41.9676176","-87.7395673","34"
NULL,1683,"41.74","-87.65","34"
"Public Rack - Lawrence Ave & Kimball Ave",115,"41.968277","-87.712629","34"
"Lawler Ave & 50th St",911,"41.802209","-87.7489007","34"
NULL,1683,"41.69","-87.68","34"
"Homan Ave & 65th St",904,"41.775144","-87.708129","34"
NULL,1683,"41.9","-87.78","34"
"Public Rack - Milwaukee Ave & Pensacola Ave",95,"41.9595108","-87.7533958","34"
"Public Rack - King Dr & 115th St",1486,"41.685239","-87.613418","34"
NULL,1683,"41.76","-87.64","33"
NULL,1683,"41.7","-87.67","33"
"Carpenter St & 63rd St",476,"41.77987","-87.650919","33"
"Damen Ave & Leland Ave",1786,"41.967081","-87.679076","33"
"W 103rd St & S Avers Ave",515,"41.705846","-87.717074","33"
"Wabash Ave & 83rd St",1116,"41.743359762253235","-87.62284398078917","33"
NULL,1683,"41.75","-87.64","33"
NULL,1683,"41.99","-87.8","33"
"Public Rack - Western Ave & Jarvis Ave",968,"42.016398","-87.690376","33"
NULL,1683,"41.89","-87.74","33"
"Public Rack - Parkside & Archer",217,"41.795696","-87.763475","33"
NULL,1683,"41.66","-87.62","33"
"Damen Ave & 33rd St",956,"41.834108","-87.67559","32"
"Tripp Ave & 15th St",608,"41.86077","-87.73136","32"
"Parkside Ave & Armitage Ave",602,"41.916907","-87.767173","32"
NULL,1683,"41.75","-87.59","32"
"Public Rack - Kimball & Ardmore",199,"41.987024","-87.71397","32"
"Public Rack - Laramie Ave & Belmont Ave",1045,"41.9386855","-87.75563","32"
NULL,1683,"41.97","-87.63","32"
"Public Rack - Western Ave & 92nd Pl",1267,"41.725538","-87.681968","32"
"Public Rack - Lotus Ave & Lawrence Ave",107,"41.9676535","-87.7636298","32"
NULL,1683,"41.89","-87.78","31"
"Lockwood Ave and Grand Ave",699,"41.9175941","-87.7584143","31"
NULL,1683,"42","-87.78","31"
NULL,1683,"41.77","-87.71","31"
NULL,1683,"41.71","-87.65","31"
"Public Rack - Eli Whitney Public School",1038,"41.840249","-87.725472","31"
"Whipple St & Roosevelt Rd",932,"41.866554","-87.701329","31"
NULL,1683,"41.75","-87.63","31"
NULL,1683,"41.73","-87.56","31"
"Michigan Ave & 114th St",555,"41.68701479467118","-87.62105226516724","31"
"Public Rack - Laramine Ave & Winnemac Ave",109,"41.9718249","-87.7575623","31"
"Public Rack - Western Ave & 100th St",1261,"41.711666","-87.681963","30"
"Cicero Ave & Wrightwood Ave",697,"41.927954","-87.746895","30"
"Public Rack - California Ave & Touhy Ave - NW",964,"42.012177","-87.699865","30"
NULL,1683,"41.8","-87.74","30"
"Archer Ave & 49th St",754,"41.8042","-87.72082","30"
"Public Rack - Newcastle & Archer",211,"41.792309","-87.792879","30"
"Major Taylor Trail & 124th St",521,"41.66869635332246","-87.63711333274841","30"
NULL,1683,"41.77","-87.6","30"
NULL,1683,"41.72","-87.65","30"
NULL,1683,"41.76","-87.68","30"
"Pulaski Rd & 60th St",915,"41.784186","-87.722564","30"
NULL,1683,"41.75","-87.62","30"
"Kildare Ave & Archer Ave",764,"41.80034","-87.73079","29"
"Public Rack - Harper Ave & 63rd St",1311,"41.780728","-87.587566","29"
"Torrence Ave & 126th Pl",529,"41.66631200825726","-87.55721569061278","29"
"Homan Ave & Arthington Ave",739,"41.86963","-87.71055","29"
"Columbus Ave & 83rd Pl",666,"41.741346","-87.713696","29"
"Martin Luther King Dr & 111th St",496,"41.69263895647179","-87.61367386484747","29"
"Public Rack - Leader & Caldwell",189,"41.991496","-87.754447","29"
"Public Rack - Peterson Park",246,"41.97871","-87.75552","29"
"Public Rack - Northwest Hwy & Bryn Mawr",177,"41.983008","-87.782634","29"
"Baltimore Ave & 133rd St",809,"41.65349","-87.54703","29"
NULL,1683,"41.65","-87.54","29"
"Public Rack - Avondale Ave & Addison St",983,"41.94655","-87.719827","28"
"Public Rack - St Louis & Lincoln",196,"41.995652","-87.716328","28"
"Public Rack - Imlay & Milwaukee",156,"41.998983","-87.78956","28"
"Public Rack - Keystone Ave & North Ave",1005,"41.909623","-87.727951","28"
"South Chicago Ave & 83rd St",1118,"41.743921","-87.575225","28"
"Public Rack - Greenwood Ave & Lake Park Ave",1345,"41.817372","-87.599576","28"
"Public Rack - Damen Ave & 47th St",1395,"41.808884","-87.67513","28"
NULL,1683,"41.72","-87.54","28"
"Public Rack - Throop St & 109th Pl",1429,"41.694944","-87.654377","28"
"Public Rack - Bryn Mawr Ave & Spaulding Ave",133,"41.9830926","-87.7115845","28"
"Richmond St & Lincoln Ave",950,"41.988281","-87.703034","28"
NULL,1683,"41.91","-87.8","28"
"Public Rack - Elizabeth St & 115th St",1427,"41.684942","-87.65266","28"
NULL,1683,"41.81","-87.74","28"
"Pershing Rd & Sacramento Ave",593,"41.8223772681012","-87.69975413003766","27"
NULL,1683,"41.66","-87.55","27"
"Public Rack - Ewing Ave & 101st St",1182,"41.7117328","-87.5350591","27"
"Richmond St & Lincoln Ave",644,"41.988222","-87.703072","27"
NULL,1683,"41.85","-87.74","27"
NULL,1683,"41.8","-87.79","27"
"Eberhart Ave & 131st St",524,"41.658413151101065","-87.61071089698817","27"
NULL,1683,"41.79","-87.78","27"
NULL,1683,"41.77","-87.7","27"
"Public Rack - Kildare Ave & North Ave",46,"41.909866","-87.73399","27"
NULL,1683,"41.75","-87.73","27"
"Narragansett & McLean",832,"41.9158931","-87.7851104","27"
"Lamon Ave & 47th St",752,"41.80781","-87.74569","27"
NULL,1683,"41.74","-87.66","26"
NULL,1683,"41.73","-87.66","26"
"Public Rack - Winona St & Elston Ave",105,"41.9743427","-87.7503874","26"
NULL,1683,"41.75","-87.67","26"
NULL,1683,"41.68","-87.65","26"
NULL,1683,"41.89","-87.8","26"
"Throop St & 52nd St",1062,"41.799659","-87.657195","26"
"California Ave & Touhy Ave",718,"42.01202","-87.699884","26"
"Wentworth Ave & 104th St",510,"41.705307996998194","-87.62921690940857","26"
"Public Rack - Spaulding Ave & Bryn Mawr Ave",974,"41.982964","-87.711441","26"
"Public Rack - Garfield Park Conservatory",47,"41.88658","-87.716646","26"
NULL,1683,"41.69","-87.6","26"
"Public Rack - Forrestville Ave & 47th St",1370,"41.809319","-87.612921","26"
NULL,1683,"41.68","-87.67","26"
NULL,1683,"41.68","-87.62","26"
"Augusta Blvd & Laramie Ave",887,"41.8986607","-87.7554551","26"
NULL,1683,"41.82","-87.73","26"
"Public Rack - Cottage Grove & 86th St",1227,"41.738409","-87.604822","26"
"Torrence Ave & 106th St",533,"41.702800850225906","-87.55972623825073","26"
"Public Rack - Kostner Ave & Wrightwood Ave",9,"41.92786","-87.735756","26"
"Kildare Ave & 85th St (Kostner Ave & 87th St TEMPORARY)",663,"41.734929","-87.731187","25"
NULL,1683,"41.71","-87.56","25"
